# not necessarily q
??    1215.6701 0.416400  6.265E8  1.00 No ID NOTE:DON'T USE TABS AS SEPARATORS
C3I** 1329.571  0.0569    2.87E8  M03g
MgIa  2852.9634198 1.83 5.00E8 Salumbides06 24Mg mass taken as 24.3
MgIb  2852.9614069 1.83 5.00E8 Salumbides06 25Mg
MgIc  2852.9595910 1.83 5.00E8 Salumbides06 26Mg
MgIIa 2796.3553 0.6155 2.625e8 M03 24Mg mass taken as 24.3
MgIIa 2803.5324 0.3058 2.595e8 M03 24Mg
MgIIb 2796.3511 0.6155 2.625e8 M03 25Mg mass taken as 24.3
MgIIb 2803.5283 0.3058 2.595e8 M03 25Mg
MgIIc 2796.3473 0.6155 2.625e8 M03 26Mg mass taken as 24.3
MgIIc 2803.5244 0.3058 2.595e8 M03 26Mg
! - modified H2 [all H2 lines updated based on Malec 2010] 
L0P1    1110.0625580   0.000573914   1.870E+09  2.01588 -0.00973852  ! L  0 P(1)
L0P2    1112.4959890   0.000691459   1.860E+09  2.01588 -0.01190946  ! L  0 P(2)
L0P3    1115.8955300   0.000738064   1.860E+09  2.01588 -0.01491660  ! L  0 P(3)
L0P4    1120.2488390   0.000755955   1.850E+09  2.01588 -0.01872438  ! L  0 P(4)
L0P5    1125.5406900   0.000757692   1.840E+09  2.01588 -0.02329085  ! L  0 P(5)
L0P6    1131.7535040   0.000748072   1.830E+09  2.01588 -0.02857077  ! L  0 P(6)
L0P7    1151.6384000   0.000729867   1.820E+09  2.01588 -0.03451983  ! L  0 P(7)
L0R0    1108.1273170   0.001664570   1.860E+09  2.01588 -0.00800319  ! L  0 R(0)
L0R1    1108.6332440   0.001077000   1.860E+09  2.01588 -0.00846231  ! L  0 R(1)
L0R2    1110.1205620   0.000932201   1.850E+09  2.01588 -0.00980419  ! L  0 R(2)
L0R3    1112.5839440   0.000846784   1.840E+09  2.01588 -0.01201537  ! L  0 R(3)
L0R4    1116.0146180   0.000777988   1.830E+09  2.01588 -0.01507444  ! L  0 R(4)
L0R5    1120.4006230   0.000715714   1.820E+09  2.01588 -0.01895450  ! L  0 R(5)
L0R6    1125.7270770   0.000656326   1.800E+09  2.01588 -0.02362649  ! L  0 R(6)
L1P1    1094.0519490   0.001968520   1.740E+09  2.01588 -0.00259287  ! L  1 P(1)
L1P2    1096.4389140   0.002367130   1.740E+09  2.01588 -0.00474693  ! L  1 P(2)
L1P3    1099.7871770   0.002525690   1.730E+09  2.01588 -0.00774742  ! L  1 P(3)
L1P4    1104.0839330   0.002595470   1.730E+09  2.01588 -0.01155644  ! L  1 P(4)
L1P5    1109.3132380   0.002615850   1.720E+09  2.01588 -0.01612812  ! L  1 P(5)
L1P6    1115.4564670   0.002604310   1.710E+09  2.01588 -0.02141170  ! L  1 P(6)
L1P7    1134.8965000   0.002568610   1.700E+09  2.01588 -0.02735538  ! L  1 P(7)
L1R0    1092.1952010   0.005783580   1.740E+09  2.01588 -0.00092454  ! L  1 R(0)
L1R1    1092.7323820   0.003780150   1.730E+09  2.01588 -0.00143170  ! L  1 R(1)
L1R2    1094.2445600   0.003314800   1.730E+09  2.01588 -0.00282772  ! L  1 R(2)
L1R3    1096.7253160   0.003055710   1.720E+09  2.01588 -0.00509470  ! L  1 R(3)
L1R4    1100.1645280   0.002854300   1.710E+09  2.01588 -0.00820532  ! L  1 R(4)
L1R5    1104.5487050   0.002676060   1.700E+09  2.01588 -0.01212508  ! L  1 R(5)
L1R6    1109.8614220   0.002505800   1.680E+09  2.01588 -0.01681549  ! L  1 R(6)
L2P1    1078.9254000   0.003922570   1.630E+09  2.01588  0.00397218  ! L  2 P(1)
L2P2    1081.2659500   0.004699830   1.630E+09  2.01588  0.00183764  ! L  2 P(2)
L2P3    1084.5602560   0.005009460   1.630E+09  2.01588 -0.00114925  ! L  2 P(3)
L2P4    1088.7953690   0.005150460   1.620E+09  2.01588 -0.00494895  ! L  2 P(4)
L2P5    1093.9549760   0.005206730   1.610E+09  2.01588 -0.00951288  ! L  2 P(5)
L2P6    1100.0199720   0.005209740   1.600E+09  2.01588 -0.01478632  ! L  2 P(6)
L2P7    1119.0297000   0.005176020   1.590E+09  2.01588 -0.02071215  ! L  2 P(7)
L2R0    1077.1386560   0.011667900   1.630E+09  2.01588  0.00558220  ! L  2 R(0)
L2R1    1077.6988520   0.007693240   1.630E+09  2.01588  0.00503784  ! L  2 R(1)
L2R2    1079.2254250   0.006817990   1.620E+09  2.01588  0.00360188  ! L  2 R(2)
L2R3    1081.7112740   0.006362470   1.610E+09  2.01588  0.00129543  ! L  2 R(3)
L2R4    1085.1455270   0.006030640   1.600E+09  2.01588 -0.00184988  ! L  2 R(4)
L2R5    1089.5138480   0.005739510   1.590E+09  2.01588 -0.00579408  ! L  2 R(5)
L2R6    1094.7988770   0.005463250   1.580E+09  2.01588 -0.01049178  ! L  2 R(6)
L3P1    1064.6053180   0.005941380   1.540E+09  2.01588  0.01000951  ! L  3 P(1)
L3P2    1066.9006330   0.007090450   1.530E+09  2.01588  0.00789541  ! L  3 P(2)
L3P3    1070.1408180   0.007538280   1.530E+09  2.01588  0.00492550  ! L  3 P(3)
L3P4    1074.3128990   0.007743580   1.530E+09  2.01588  0.00114033  ! L  3 P(4)
L3P5    1079.4004500   0.007834460   1.520E+09  2.01588 -0.00340979  ! L  3 P(5)
L3P6    1085.3841510   0.007860600   1.510E+09  2.01588 -0.00866755  ! L  3 P(6)
L3P7    1103.9823000   0.007843250   1.500E+09  2.01588 -0.01457227  ! L  3 P(7)
L3R0    1062.8820740   0.017895200   1.530E+09  2.01588  0.01156759  ! L  3 R(0)
L3R1    1063.4600860   0.011902400   1.530E+09  2.01588  0.01099293  ! L  3 R(1)
L3R2    1064.9947590   0.010648200   1.530E+09  2.01588  0.00952560  ! L  3 R(2)
L3R3    1067.4785980   0.010042100   1.520E+09  2.01588  0.00718891  ! L  3 R(3)
L3R4    1070.9002860   0.009626390   1.510E+09  2.01588  0.00401739  ! L  3 R(4)
L3R5    1075.2449470   0.009281420   1.500E+09  2.01588  0.00005478  ! L  3 R(5)
L3R6    1080.4947450   0.008954520   1.490E+09  2.01588 -0.00464885  ! L  3 R(6)
L4P1    1051.0324510   0.007601530   1.450E+09  2.01588  0.01555697  ! L  4 P(1)
L4P2    1053.2842100   0.009022230   1.450E+09  2.01588  0.01346322  ! L  4 P(2)
L4P3    1056.4713730   0.009555670   1.450E+09  2.01588  0.01051153  ! L  4 P(3)
L4P4    1060.5809700   0.009793640   1.440E+09  2.01588  0.00674295  ! L  4 P(4)
L4P5    1065.5965700   0.009900060   1.430E+09  2.01588  0.00220871  ! L  4 P(5)
L4P6    1071.4987700   0.009938600   1.430E+09  2.01588 -0.00303240  ! L  4 P(6)
L4P7    1089.7065000   0.009941490   1.420E+09  2.01588 -0.00891760  ! L  4 P(7)
L4R0    1049.3673830   0.023192900   1.450E+09  2.01588  0.01706801  ! L  4 R(0)
L4R1    1049.9597040   0.015549400   1.450E+09  2.01588  0.01646751  ! L  4 R(1)
L4R2    1051.4985120   0.014030300   1.440E+09  2.01588  0.01497399  ! L  4 R(2)
L4R3    1053.9760510   0.013356900   1.430E+09  2.01588  0.01261209  ! L  4 R(3)
L4R4    1057.3807060   0.012937200   1.430E+09  2.01588  0.00941815  ! L  4 R(4)
L4R5    1061.6974130   0.012605900   1.420E+09  2.01588  0.00543822  ! L  4 R(5)
L4R6    1066.9079710   0.012302600   1.410E+09  2.01588  0.00072530  ! L  4 R(6)
L5P1    1038.1570440   0.008660570   1.370E+09  2.01588  0.02064400  ! L  5 P(1)
L5P2    1040.3672020   0.010222800   1.370E+09  2.01588  0.01856997  ! L  5 P(2)
L5P3    1043.5030900   0.010767200   1.370E+09  2.01588  0.01563663  ! L  5 P(3)
L5P4    1047.5517860   0.010990200   1.360E+09  2.01588  0.01188511  ! L  5 P(4)
L5P5    1052.4969180   0.011079400   1.360E+09  2.01588  0.00736695  ! L  5 P(5)
L5P6    1058.3191020   0.011112200   1.350E+09  2.01588  0.00214153  ! L  5 P(6)
L5P7    1076.1556000   0.011121900   1.340E+09  2.01588 -0.00372739  ! L  5 P(7)
L5R0    1036.5456800   0.026833700   1.370E+09  2.01588  0.02211196  ! L  5 R(0)
L5R1    1037.1498220   0.018134200   1.370E+09  2.01588  0.02148875  ! L  5 R(1)
L5R2    1038.6901790   0.016503000   1.360E+09  2.01588  0.01997239  ! L  5 R(2)
L5R3    1041.1588320   0.015846400   1.360E+09  2.01588  0.01758824  ! L  5 R(3)
L5R4    1044.5439770   0.015483900   1.350E+09  2.01588  0.01437358  ! L  5 R(4)
L5R5    1048.8303690   0.015227700   1.340E+09  2.01588  0.01037564  ! L  5 R(5)
L5R6    1053.9987000   0.015004500   1.330E+09  2.01588  0.00564897  ! L  5 R(6)
L6P1    1025.9351810   0.009094300   1.300E+09  2.01588  0.02529614  ! L  6 P(1)
L6P2    1028.1058750   0.010629800   1.300E+09  2.01588  0.02324105  ! L  6 P(2)
L6P3    1031.1926720   0.011110200   1.300E+09  2.01588  0.02032577  ! L  6 P(3)
L6P4    1035.1827620   0.011265700   1.290E+09  2.01588  0.01659124  ! L  6 P(4)
L6P5    1040.0597260   0.011303400   1.290E+09  2.01588  0.01208886  ! L  6 P(5)
L6P6    1045.8043180   0.011304600   1.280E+09  2.01588  0.00687799  ! L  6 P(6)
L6P7    1063.2888000   0.011307800   1.270E+09  2.01588  0.00102254  ! L  6 P(7)
L6R0    1024.3737380   0.028708500   1.300E+09  2.01588  0.02672449  ! L  6 R(0)
L6R1    1024.9879760   0.019575200   1.300E+09  2.01588  0.02608105  ! L  6 R(1)
L6R2    1026.5283230   0.017965600   1.290E+09  2.01588  0.02454448  ! L  6 R(2)
L6R3    1028.9866070   0.017388400   1.290E+09  2.01588  0.02214038  ! L  6 R(3)
L6R4    1032.3509720   0.017120300   1.280E+09  2.01588  0.01890632  ! L  6 R(4)
L6R5    1036.6047300   0.016965200   1.270E+09  2.01588  0.01488993  ! L  6 R(5)
L6R6    1041.7346910   0.016844300   1.260E+09  2.01588  0.01014630  ! L  6 R(6)
L7P1    1014.3271280   0.008982220   1.240E+09  2.01588  0.02953792  ! L  7 P(1)
L7P2    1016.4611360   0.010232300   1.240E+09  2.01588  0.02750099  ! L  7 P(2)
L7P3    1019.5021390   0.010475800   1.230E+09  2.01588  0.02460346  ! L  7 P(3)
L7P4    1023.4367990   0.010492400   1.230E+09  2.01588  0.02088590  ! L  7 P(4)
L7P5    1028.2485700   0.010468400   1.220E+09  2.01588  0.01639930  ! L  7 P(5)
L7P6    1033.9182390   0.010460600   1.220E+09  2.01588  0.01120261  ! L  7 P(6)
L7P7    1051.0715000   0.010486600   1.210E+09  2.01588  0.00535938  ! L  7 P(7)
L7R0    1012.8129140   0.029702000   1.240E+09  2.01588  0.03092982  ! L  7 R(0)
L7R1    1013.4369160   0.020504300   1.230E+09  2.01588  0.03026841  ! L  7 R(1)
L7R2    1014.9768430   0.018936500   1.230E+09  2.01588  0.02871411  ! L  7 R(2)
L7R3    1017.4242120   0.018384500   1.220E+09  2.01588  0.02629246  ! L  7 R(3)
L7R4    1020.7670350   0.018135800   1.220E+09  2.01588  0.02304091  ! L  7 R(4)
L7R5    1024.9901700   0.018009300   1.210E+09  2.01588  0.01900700  ! L  7 R(5)
L7R6    1030.0736000   0.017934000   1.200E+09  2.01588  0.01424573  ! L  7 R(6)
L8P1    1003.2965080   0.008465990   1.180E+09  2.01588  0.03339412  ! L  8 P(1)
L8P2    1005.3930860   0.009910710   1.180E+09  2.01588  0.03137464  ! L  8 P(2)
L8P3    1008.3860750   0.010429300   1.170E+09  2.01588  0.02849467  ! L  8 P(3)
L8P4    1012.2623480   0.010754400   1.170E+09  2.01588  0.02479431  ! L  8 P(4)
L8P5    1017.0041860   0.011220200   1.170E+09  2.01588  0.02029474  ! L  8 P(5)
L8P6    1022.5859600   0.012559200   1.160E+09  2.01588  0.01498634  ! L  8 P(6)
L8P7    1039.2104000   0.023255000   1.170E+09  2.01588 -0.00116452  ! L  8 P(7)
L8R0    1001.8237410   0.026767900   1.180E+09  2.01588  0.03475253  ! L  8 R(0)
L8R1    1002.4520090   0.018231700   1.170E+09  2.01588  0.03407534  ! L  8 R(1)
L8R2    1003.9853770   0.016616100   1.170E+09  2.01588  0.03250586  ! L  8 R(2)
L8R3    1006.4140530   0.015714300   1.170E+09  2.01588  0.03004038  ! L  8 R(3)
L8R4    1009.7196900   0.014108100   1.160E+09  2.01588  0.02664915  ! L  8 R(4)
L8R5    1013.7065000   0.001160130   1.170E+09  2.01588  0.01243063  ! L  8 R(5)
L8R6    1019.0189000   0.020495100   1.140E+09  2.01588  0.01766495  ! L  8 R(6)
L9P1     992.8096250   0.007698850   1.120E+09  2.01588  0.03688977  ! L  9 P(1)
L9P2     994.8740260   0.008659180   1.120E+09  2.01588  0.03488711  ! L  9 P(2)
L9P3     997.8271210   0.008760950   1.120E+09  2.01588  0.03202454  ! L  9 P(3)
L9P4    1001.6556820   0.008691160   1.120E+09  2.01588  0.02834180  ! L  9 P(4)
L9P5    1006.3431840   0.008633410   1.110E+09  2.01588  0.02388888  ! L  9 P(5)
L9P6    1011.8705130   0.008645030   1.110E+09  2.01588  0.01872364  ! L  9 P(6)
L9P7    1028.4114000   0.008758610   1.100E+09  2.01588  0.01290853  ! L  9 P(7)
L9R0     991.3788510   0.026124200   1.120E+09  2.01588  0.03821743  ! L  9 R(0)
L9R1     992.0163200   0.018259800   1.120E+09  2.01588  0.03752654  ! L  9 R(1)
L9R2     993.5505630   0.017043200   1.120E+09  2.01588  0.03594442  ! L  9 R(2)
L9R3     995.9727830   0.016686300   1.110E+09  2.01588  0.03349627  ! L  9 R(3)
L9R4     999.2708070   0.016560300   1.110E+09  2.01588  0.03021901  ! L  9 R(4)
L9R5    1003.4284000   0.016497800   1.100E+09  2.01588  0.02615952  ! L  9 R(5)
L9R6    1008.4289000   0.016407200   1.090E+09  2.01588  0.02137208  ! L  9 R(6)
L10P1    982.8352960   0.006811200   1.070E+09  2.01588  0.04004930  ! L 10 P(1)
L10P2    984.8640260   0.008170850   1.070E+09  2.01588  0.03806275  ! L 10 P(2)
L10P3    987.7688230   0.008927930   1.070E+09  2.01588  0.03515959  ! L 10 P(3)
L10P4    991.5338530   0.009919570   1.070E+09  2.01588  0.03138155  ! L 10 P(4)
L10P5    996.1246970   0.012743300   1.070E+09  2.01588  0.02610094  ! L 10 P(5)
L10P6   1001.9117000   0.000262827   1.090E+09  2.01588  0.00917942  ! L 10 P(6)
L10P7   1017.9765000   0.003739930   1.050E+09  2.01588  0.01492525  ! L 10 P(7)
L10R0    981.4387090   0.020690300   1.070E+09  2.01588  0.04134865  ! L 10 R(0)
L10R1    982.0742450   0.013644700   1.070E+09  2.01588  0.04058840  ! L 10 R(1)
L10R2    983.5910630   0.011574100   1.070E+09  2.01588  0.03888367  ! L 10 R(2)
L10R3    985.9627670   0.008276550   1.070E+09  2.01588  0.03558931  ! L 10 R(3)
L10R4    989.5572700   0.031076600   1.090E+09  2.01588  0.02068108  ! L 10 R(4)
L10R5    993.4919200   0.020163400   1.050E+09  2.01588  0.02801621  ! L 10 R(5)
L10R6    998.4283300   0.017881900   1.040E+09  2.01588  0.02399851  ! L 10 R(6)
L11P1    973.3445710   0.005899120   1.030E+09  2.01588  0.04289516  ! L 11 P(1)
L11P2    975.3457710   0.006643700   1.020E+09  2.01588  0.04092386  ! L 11 P(2)
L11P3    978.2180300   0.006735390   1.020E+09  2.01588  0.03809495  ! L 11 P(3)
L11P4    981.9484410   0.006707670   1.020E+09  2.01588  0.03444786  ! L 11 P(4)
L11P5    986.5207170   0.006714920   1.020E+09  2.01588  0.03003235  ! L 11 P(5)
L11P6    991.9157460   0.006830920   1.010E+09  2.01588  0.02490619  ! L 11 P(6)
L11P7    998.1118320   0.007129530   1.010E+09  2.01588  0.01913197  ! L 11 P(7)
L11R0    971.9862300   0.020043000   1.020E+09  2.01588  0.04416825  ! L 11 R(0)
L11R1    972.6327310   0.014047800   1.020E+09  2.01588  0.04345479  ! L 11 R(1)
L11R2    974.1578750   0.013153700   1.020E+09  2.01588  0.04185365  ! L 11 R(2)
L11R3    976.5528110   0.012898600   1.020E+09  2.01588  0.03939034  ! L 11 R(3)
L11R4    979.8050900   0.012781500   1.010E+09  2.01588  0.03610218  ! L 11 R(4)
L11R5    983.8989560   0.012620200   1.010E+09  2.01588  0.03203650  ! L 11 R(5)
L11R6    988.8135100   0.012214900   1.000E+09  2.01588  0.02724831  ! L 11 R(6)
L12P1    964.3105240   0.005028020   9.820E+08  2.01588  0.04544644  ! L 12 P(1)
L12P2    966.2754340   0.006496350   9.820E+08  2.01588  0.04340505  ! L 12 P(2)
L12P3    969.0897680   0.008160030   9.830E+08  2.01588  0.04022253  ! L 12 P(3)
L12P4    972.6906400   0.013558600   1.000E+09  2.01588  0.03305977  ! L 12 P(4)
L12P5    977.4636010   0.000364005   9.940E+08  2.01588  0.02751866  ! L 12 P(5)
L12P6    982.7267510   0.002573920   9.720E+08  2.01588  0.02634450  ! L 12 P(6)
L12P7    988.8383290   0.003580140   9.640E+08  2.01588  0.02121293  ! L 12 P(7)
L12R0    962.9779810   0.013158600   9.820E+08  2.01588  0.04661091  ! L 12 R(0)
L12R1    963.6079280   0.007073970   9.830E+08  2.01588  0.04552063  ! L 12 R(1)
L12R2    965.0457100   0.001582920   1.000E+09  2.01588  0.04040726  ! L 12 R(2)
L12R3    967.6769760   0.022760100   9.940E+08  2.01588  0.03681687  ! L 12 R(3)
L12R4    970.8380450   0.016038900   9.720E+08  2.01588  0.03742072  ! L 12 R(4)
L12R5    974.8864850   0.014233900   9.640E+08  2.01588  0.03396998  ! L 12 R(5)
L12R6    979.7613200   0.013520000   9.580E+08  2.01588  0.02940565  ! L 12 R(6)
L13P1    955.7081530   0.004227580   9.410E+08  2.01588  0.04771815  ! L 13 P(1)
L13P2    957.6522280   0.004807760   9.400E+08  2.01588  0.04577359  ! L 13 P(2)
L13P3    960.4505670   0.004932190   9.390E+08  2.01588  0.04297335  ! L 13 P(3)
L13P4    964.0907900   0.004985460   9.370E+08  2.01588  0.03935778  ! L 13 P(4)
L13P5    968.5565800   0.005096380   9.330E+08  2.01588  0.03497826  ! L 13 P(5)
L13P6    973.8285410   0.005363020   9.300E+08  2.01588  0.02989496  ! L 13 P(6)
L13P7    989.3198700   0.005959540   9.260E+08  2.01588  0.02417375  ! L 13 P(7)
L13R0    954.4132680   0.014158700   9.400E+08  2.01588  0.04894292  ! L 13 R(0)
L13R1    955.0657590   0.009880090   9.390E+08  2.01588  0.04820903  ! L 13 R(1)
L13R2    956.5799170   0.009210980   9.370E+08  2.01588  0.04659168  ! L 13 R(2)
L13R3    958.9466240   0.008967150   9.330E+08  2.01588  0.04411846  ! L 13 R(3)
L13R4    962.1527300   0.008751050   9.300E+08  2.01588  0.04082942  ! L 13 R(4)
L13R5    966.1787100   0.008324360   9.260E+08  2.01588  0.03677543  ! L 13 R(5)
L13R6    970.9976200   0.007114210   9.250E+08  2.01588  0.03201589  ! L 13 R(6)
L14P1    947.5140330   0.003522350   9.030E+08  2.01588  0.04972156  ! L 14 P(1)
L14P2    949.3524580   0.009282580   9.710E+08  2.01588  0.03930819  ! L 14 P(2)
L14P3    952.2741660   0.000657805   9.270E+08  2.01588  0.04104973  ! L 14 P(3)
L14P4    955.8548300   0.001690720   9.070E+08  2.01588  0.03998528  ! L 14 P(4)
L14P5    960.2656400   0.002244040   8.990E+08  2.01588  0.03624932  ! L 14 P(5)
L14P6    965.4813900   0.002614460   8.930E+08  2.01588  0.03144234  ! L 14 P(6)
L14P7    980.7583700   0.002929510   8.880E+08  2.01588  0.02588968  ! L 14 P(7)
L14R0    946.1693060   0.001339580   9.710E+08  2.01588  0.04247182  ! L 14 R(0)
L14R1    946.9803950   0.019657800   9.270E+08  2.01588  0.04625180  ! L 14 R(1)
L14R2    948.4712500   0.012943100   9.070E+08  2.01588  0.04715304  ! L 14 R(2)
L14R3    950.8186900   0.010920800   8.990E+08  2.01588  0.04529959  ! L 14 R(3)
L14R4    954.0039100   0.010054300   8.930E+08  2.01588  0.04226582  ! L 14 R(4)
L14R5    958.0114000   0.009616790   8.880E+08  2.01588  0.03836088  ! L 14 R(5)
L14R6    962.8212900   0.009358590   8.830E+08  2.01588  0.03368526  ! L 14 R(6)
L15P1    939.7067160   0.002913820   8.680E+08  2.01588  0.05146650  ! L 15 P(1)
L15P2    941.5992140   0.003367920   8.670E+08  2.01588  0.04954168  ! L 15 P(2)
L15P3    944.3304600   0.003524690   8.660E+08  2.01588  0.04676022  ! L 15 P(3)
L15P4    947.8878470   0.003654290   8.640E+08  2.01588  0.04316527  ! L 15 P(4)
L15P5    952.2549630   0.003878510   8.620E+08  2.01588  0.03881266  ! L 15 P(5)
L15P6    957.4102090   0.004353480   8.610E+08  2.01588  0.03376881  ! L 15 P(6)
L15P7    972.4406100   0.005581340   8.620E+08  2.01588  0.02810778  ! L 15 P(7)
L15R0    938.4677570   0.009510630   8.670E+08  2.01588  0.05264552  ! L 15 R(0)
L15R1    939.1242120   0.006558200   8.660E+08  2.01588  0.05188763  ! L 15 R(1)
L15R2    940.6263700   0.006027920   8.640E+08  2.01588  0.05024936  ! L 15 R(2)
L15R3    942.9642200   0.005738220   8.620E+08  2.01588  0.04776314  ! L 15 R(3)
L15R4    946.1227100   0.005333990   8.610E+08  2.01588  0.04447549  ! L 15 R(4)
L15R5    950.0734400   0.004367620   8.620E+08  2.01588  0.04044555  ! L 15 R(5)
L15R6    954.7021200   0.001142930   9.010E+08  2.01588  0.03574293  ! L 15 R(6)
L16P1    932.2662080   0.002398360   8.350E+08  2.01588  0.05296626  ! L 16 P(1)
L16P2    934.1447950   0.002239430   8.360E+08  2.01588  0.05084687  ! L 16 P(2)
L16P3    936.8570920   0.002049890   8.350E+08  2.01588  0.04791941  ! L 16 P(3)
L16P4    940.3875420   0.001993230   8.330E+08  2.01588  0.04428935  ! L 16 P(4)
L16P5    944.7205200   0.002031850   8.300E+08  2.01588  0.03996189  ! L 16 P(5)
L16P6    949.8399600   0.002135590   8.270E+08  2.01588  0.03495694  ! L 16 P(6)
L16P7    964.7046100   0.002305950   8.230E+08  2.01588  0.02937510  ! L 16 P(7)
L16R0    931.0626420   0.010671100   8.360E+08  2.01588  0.05392193  ! L 16 R(0)
L16R1    931.7328820   0.007531270   8.350E+08  2.01588  0.05300015  ! L 16 R(1)
L16R2    933.2400910   0.006886000   8.330E+08  2.01588  0.05130933  ! L 16 R(2)
L16R3    935.5755000   0.006571530   8.300E+08  2.01588  0.04883117  ! L 16 R(3)
L16R4    938.7292100   0.006378000   8.270E+08  2.01588  0.04556605  ! L 16 R(4)
L16R5    942.6878700   0.006238180   8.230E+08  2.01588  0.04159919  ! L 16 R(5)
L16R6    947.4337800   0.006092980   8.180E+08  2.01588  0.03696031  ! L 16 R(6)
L17P1    925.1745300   0.001967200   8.040E+08  2.01588  0.05424593  ! L 17 P(1)
L17P2    927.0200190   0.002327540   8.040E+08  2.01588  0.05233481  ! L 17 P(2)
L17P3    929.6895720   0.002508270   8.030E+08  2.01588  0.04956415  ! L 17 P(3)
L17P4    933.1705000   0.002711100   8.020E+08  2.01588  0.04598242  ! L 17 P(4)
L17P5    937.4427500   0.003082930   8.020E+08  2.01588  0.04165374  ! L 17 P(5)
L17P6    942.4773600   0.004006910   8.070E+08  2.01588  0.03665595  ! L 17 P(6)
L17P7    956.9937300   0.007699990   8.570E+08  2.01588  0.03107800  ! L 17 P(7)
L17R0    923.9846260   0.006166710   8.040E+08  2.01588  0.05538162  ! L 17 R(0)
L17R1    924.6432570   0.004161440   8.030E+08  2.01588  0.05459732  ! L 17 R(1)
L17R2    926.1319300   0.003701300   8.020E+08  2.01588  0.05293621  ! L 17 R(2)
L17R3    928.4374200   0.003303120   8.020E+08  2.01588  0.05043924  ! L 17 R(3)
L17R4    931.5372000   0.002529760   8.070E+08  2.01588  0.04716450  ! L 17 R(4)
L17R5    935.3235800   0.000455546   8.570E+08  2.01588  0.04318584  ! L 17 R(5)
L17R6    940.4915800   0.009934800   8.290E+08  2.01588  0.03859103  ! L 17 R(6)
L18P1    918.4133050   0.001609770   7.760E+08  2.01588  0.05535517  ! L 18 P(1)
L18P2    920.2432310   0.001683470   7.760E+08  2.01588  0.05345167  ! L 18 P(2)
L18P3    922.8949040   0.001618940   7.750E+08  2.01588  0.05068943  ! L 18 P(3)
L18P4    926.3546700   0.001574970   7.740E+08  2.01588  0.04712078  ! L 18 P(4)
L18P5    930.6052200   0.001583860   7.710E+08  2.01588  0.04281575  ! L 18 P(5)
L18P6    935.6309800   0.001654640   7.690E+08  2.01588  0.03786035  ! L 18 P(6)
L18P7    950.1237000   0.001800980   7.660E+08  2.01588  0.03235406  ! L 18 P(7)
L18R0    917.2519840   0.006175550   7.760E+08  2.01588  0.05647264  ! L 18 R(0)
L18R1    917.9218850   0.004429580   7.750E+08  2.01588  0.05567990  ! L 18 R(1)
L18R2    919.4181560   0.004167680   7.740E+08  2.01588  0.05401546  ! L 18 R(2)
L18R3    921.7301600   0.004069460   7.710E+08  2.01588  0.05152632  ! L 18 R(3)
L18R4    924.8482800   0.004001300   7.690E+08  2.01588  0.04827866  ! L 18 R(4)
L18R5    928.7601000   0.003915570   7.660E+08  2.01588  0.04435672  ! L 18 R(5)
L18R6    933.4446100   0.003759040   7.640E+08  2.01588  0.03986101  ! L 18 R(6)
L19P1    911.9672000   0.001316270   7.490E+08  2.01588  0.05638629  ! L 19 P(1)
L19P2    913.7701400   0.001614060   7.490E+08  2.01588  0.05447034  ! L 19 P(2)
L19P3    916.3829300   0.001824590   7.490E+08  2.01588  0.05167878  ! L 19 P(3)
L19P4    919.7899900   0.002134750   7.510E+08  2.01588  0.04802474  ! L 19 P(4)
L19P5    923.9616500   0.002867140   7.600E+08  2.01588  0.04325677  ! L 19 P(5)
L19P6    928.7779300   0.005625700   8.370E+08  2.01588  0.03450348  ! L 19 P(6)
L19P7    943.5471700   0.000004715   7.850E+08  2.01588  0.03004227  ! L 19 P(7)
L19R0    910.8207300   0.003865490   7.490E+08  2.01588  0.05746684  ! L 19 R(0)
L19R1    911.4795000   0.002484820   7.490E+08  2.01588  0.05662896  ! L 19 R(1)
L19R2    912.9510700   0.002015270   7.510E+08  2.01588  0.05486433  ! L 19 R(2)
L19R3    915.2122600   0.001348940   7.600E+08  2.01588  0.05190177  ! L 19 R(3)
L19R4    918.1517100   0.000045274   8.370E+08  2.01588  0.04488527  ! L 19 R(4)
L19R5    922.4750100   0.006667060   7.850E+08  2.01588  0.04199436  ! L 19 R(5)
L19R6    927.0515700   0.004989230   7.460E+08  2.01588  0.04030239  ! L 19 R(6)
W0P2    1012.1694600   0.008783870   1.180E+09  2.01588 -0.00830958  ! W  0 P(2)
W0P3    1014.5042590   0.011105000   1.180E+09  2.01588 -0.01056398  ! W  0 P(3)
W0P4    1017.3855880   0.012276600   1.180E+09  2.01588 -0.01330997  ! W  0 P(4)
W0P5    1020.7991720   0.012745400   1.180E+09  2.01588 -0.01647897  ! W  0 P(5)
W0P6    1024.7345400   0.011960900   1.170E+09  2.01588 -0.01995118  ! W  0 P(6)
W0P7    1039.7737000   0.000633991   1.160E+09  2.01588 -0.01356055  ! W  0 P(7)
W0Q1    1009.7708990   0.023800700   1.180E+09  2.01588 -0.00595909  ! W  0 Q(1)
W0Q2    1010.9385090   0.023809800   1.180E+09  2.01588 -0.00709859  ! W  0 Q(2)
W0Q3    1012.6796150   0.023830400   1.180E+09  2.01588 -0.00878174  ! W  0 Q(3)
W0Q4    1014.9824400   0.023861700   1.170E+09  2.01588 -0.01097807  ! W  0 Q(4)
