      1137.17  1.33715e-14  2.90178e-15  1.60970e-14
      1137.20  1.36074e-14  2.92456e-15  1.60964e-14
      1137.23  1.96823e-14  3.49124e-15  1.60957e-14
      1137.26  1.51564e-14  3.07740e-15  1.60951e-14
      1137.29  1.59508e-14  3.15306e-15  1.60945e-14
      1137.32  1.91560e-14  3.44276e-15  1.60939e-14
      1137.35  1.77841e-14  3.31973e-15  1.60933e-14
      1137.38  1.20406e-14  2.75278e-15  1.60926e-14
      1137.41  2.16574e-14  3.64917e-15  1.60920e-14
      1137.44  1.51493e-14  3.06984e-15  1.60914e-14
      1137.47  2.11903e-14  3.60834e-15  1.60908e-14
      1137.50  1.98884e-14  3.49808e-15  1.60902e-14
      1137.53  2.03559e-14  3.53715e-15  1.60895e-14
      1137.55  1.62958e-14  3.17605e-15  1.60889e-14
      1137.58  1.69802e-14  3.23842e-15  1.60883e-14
      1137.61  1.66747e-14  3.20919e-15  1.60877e-14
      1137.64  1.85118e-14  3.37331e-15  1.60871e-14
      1137.67  1.80640e-14  3.33239e-15  1.60865e-14
      1137.70  1.70531e-14  3.24058e-15  1.60859e-14
      1137.73  1.79157e-14  3.31716e-15  1.60852e-14
      1137.76  1.40185e-14  2.94639e-15  1.60846e-14
      1137.79  1.83454e-14  3.35176e-15  1.60840e-14
      1137.82  1.99703e-14  3.49071e-15  1.60834e-14
      1137.85  1.21322e-14  2.74561e-15  1.60828e-14
      1137.88  1.36561e-14  2.90369e-15  1.60822e-14
      1137.91  1.82284e-14  3.33559e-15  1.60816e-14
      1137.94  1.43031e-14  2.96616e-15  1.60810e-14
      1137.97  1.42931e-14  2.96423e-15  1.60803e-14
      1138.00  1.59482e-14  3.12440e-15  1.60797e-14
      1138.03  1.43916e-14  2.97302e-15  1.60791e-14
      1138.06  1.36683e-14  2.89878e-15  1.60785e-14
      1138.09  1.07457e-14  2.58375e-15  1.60779e-14
      1138.12  1.23696e-14  2.76132e-15  1.60773e-14
      1138.15  1.77597e-14  3.28445e-15  1.60767e-14
      1138.18  1.18506e-14  2.70273e-15  1.60761e-14
      1138.21  1.48711e-14  3.01274e-15  1.60755e-14
      1138.24  1.99261e-14  3.46906e-15  1.60749e-14
      1138.27  2.19183e-14  3.63411e-15  1.60743e-14
      1138.30  2.10111e-14  3.55878e-15  1.60737e-14
      1138.33  1.89912e-14  3.38735e-15  1.60731e-14
      1138.36  1.56501e-14  3.08400e-15  1.60725e-14
      1138.39  2.30138e-14  3.71781e-15  1.60719e-14
      1138.42  2.39224e-14  3.78729e-15  1.60713e-14
      1138.45  1.79063e-14  3.28946e-15  1.60707e-14
      1138.48  1.82385e-14  3.31871e-15  1.60701e-14
      1138.51  1.41902e-14  2.93744e-15  1.60695e-14
      1138.54  1.58963e-14  3.10247e-15  1.60689e-14
      1138.57  1.67524e-14  3.18144e-15  1.60683e-14
      1138.60  1.43200e-14  2.94896e-15  1.60677e-14
      1138.63  1.76295e-14  3.25947e-15  1.60671e-14
      1138.66  1.31989e-14  2.83445e-15  1.60665e-14
      1138.69  1.50922e-14  3.02103e-15  1.60659e-14
      1138.72  1.52698e-14  3.03704e-15  1.60653e-14
      1138.75  1.40296e-14  2.91443e-15  1.60647e-14
      1138.78  1.71566e-14  3.20276e-15  1.60641e-14
      1138.81  1.70060e-14  3.19445e-15  1.60635e-14
      1138.84  1.62344e-14  3.12390e-15  1.60629e-14
      1138.87  1.45424e-14  2.96083e-15  1.60623e-14
      1138.90  1.48156e-14  2.98670e-15  1.60617e-14
      1138.93  1.57441e-14  3.07519e-15  1.60611e-14
      1138.96  1.34095e-14  2.84598e-15  1.60605e-14
      1138.99  1.18325e-14  2.67951e-15  1.60599e-14
      1139.02  1.54162e-14  3.04134e-15  1.60593e-14
      1139.05  1.65021e-14  3.14221e-15  1.60588e-14
      1139.08  1.87227e-14  3.33978e-15  1.60582e-14
      1139.11  1.75592e-14  3.23796e-15  1.60576e-14
      1139.14  1.97903e-14  3.43128e-15  1.60570e-14
      1139.17  1.21583e-14  2.71239e-15  1.60564e-14
      1139.20  1.66993e-14  3.15851e-15  1.60558e-14
      1139.23  1.97823e-14  3.42801e-15  1.60552e-14
      1139.26  2.12908e-14  3.55198e-15  1.60546e-14
      1139.29  1.56224e-14  3.05625e-15  1.60540e-14
      1139.32  2.09813e-14  3.52564e-15  1.60535e-14
      1139.35  1.56005e-14  3.05414e-15  1.60529e-14
      1139.38  1.75795e-14  3.23484e-15  1.60523e-14
      1139.41  2.07024e-14  3.50141e-15  1.60517e-14
      1139.44  1.37480e-14  2.87205e-15  1.60511e-14
      1139.47  1.70227e-14  3.18189e-15  1.60505e-14
      1139.50  2.00928e-14  3.44708e-15  1.60500e-14
      1139.53  1.92744e-14  3.37695e-15  1.60494e-14
      1139.56  1.69196e-14  3.16866e-15  1.60488e-14
      1139.59  1.81304e-14  3.27636e-15  1.60482e-14
      1139.62  2.02902e-14  3.45965e-15  1.60476e-14
      1139.65  1.42333e-14  2.91383e-15  1.60471e-14
      1139.68  1.69071e-14  3.16585e-15  1.60465e-14
      1139.71  1.82189e-14  3.28180e-15  1.60459e-14
      1139.74  1.18844e-14  2.67188e-15  1.60453e-14
      1139.77  1.22816e-14  2.71384e-15  1.60447e-14
      1139.80  1.59284e-14  3.07403e-15  1.60442e-14
      1139.83  1.72808e-14  3.19592e-15  1.60436e-14
      1139.86  1.30055e-14  2.78683e-15  1.60430e-14
      1139.89  2.01454e-14  3.44182e-15  1.60424e-14
      1139.92  1.56636e-14  3.04683e-15  1.60419e-14
      1139.95  1.71004e-14  3.17858e-15  1.60413e-14
      1139.98  1.64514e-14  3.11895e-15  1.60407e-14
      1140.01  1.49056e-14  2.97278e-15  1.60402e-14
      1140.04  1.68349e-14  3.15150e-15  1.60396e-14
      1140.07  1.27972e-14  2.76136e-15  1.60390e-14
      1140.10  2.04174e-14  3.45755e-15  1.60384e-14
      1140.13  1.49079e-14  2.96752e-15  1.60379e-14
      1140.16  2.05224e-14  3.46337e-15  1.60373e-14
      1140.19  1.57422e-14  3.04465e-15  1.60367e-14
      1140.22  1.69505e-14  3.15500e-15  1.60362e-14
      1140.25  1.64667e-14  3.11089e-15  1.60356e-14
      1140.28  1.40003e-14  2.87611e-15  1.60350e-14
      1140.31  1.67622e-14  3.13575e-15  1.60345e-14
      1140.34  1.97514e-14  3.39432e-15  1.60339e-14
      1140.37  1.72006e-14  2.64971e-15  1.60333e-14
      1140.40  1.63943e-14  1.68878e-15  1.60328e-14
      1140.43  1.54976e-14  1.64242e-15  1.60322e-14
      1140.46  1.67742e-14  1.70963e-15  1.60316e-14
      1140.49  1.51785e-14  1.62897e-15  1.60311e-14
      1140.52  1.36727e-14  1.55518e-15  1.60305e-14
      1140.55  1.35521e-14  1.54099e-15  1.60300e-14
      1140.58  1.34098e-14  1.53484e-15  1.60294e-14
      1140.61  1.39667e-14  1.55835e-15  1.60288e-14
      1140.64  1.55720e-14  1.64839e-15  1.60283e-14
      1140.67  1.37922e-14  1.55323e-15  1.60277e-14
      1140.70  1.57476e-14  1.66023e-15  1.60272e-14
      1140.73  1.29299e-14  1.49906e-15  1.60266e-14
      1140.76  1.35822e-14  1.55501e-15  1.60260e-14
      1140.79  1.48624e-14  1.60944e-15  1.60255e-14
      1140.82  1.73449e-14  1.73090e-15  1.60249e-14
      1140.85  1.73762e-14  1.73334e-15  1.60244e-14
      1140.88  1.63943e-14  1.68558e-15  1.60238e-14
      1140.90  1.34732e-14  1.52748e-15  1.60233e-14
      1140.93  1.50625e-14  1.61952e-15  1.60227e-14
      1140.96  1.86293e-14  1.81278e-15  1.60222e-14
      1140.99  1.58604e-14  1.65817e-15  1.60216e-14
      1141.02  1.39101e-14  1.55118e-15  1.60211e-14
      1141.05  1.23748e-14  1.46384e-15  1.60205e-14
      1141.08  1.57374e-14  1.65043e-15  1.60200e-14
      1141.11  1.47046e-14  1.59196e-15  1.60194e-14
      1141.14  1.56344e-14  1.65893e-15  1.60189e-14
      1141.17  1.88994e-14  1.80051e-15  1.60183e-14
      1141.20  1.97210e-14  1.84880e-15  1.60178e-14
      1141.23  1.79790e-14  1.75631e-15  1.60172e-14
      1141.26  1.75804e-14  1.73836e-15  1.60167e-14
      1141.29  1.35974e-14  1.55276e-15  1.60161e-14
      1141.32  1.56155e-14  1.64332e-15  1.60156e-14
      1141.35  1.54391e-14  1.62783e-15  1.60150e-14
      1141.38  1.66789e-14  1.69485e-15  1.60145e-14
      1141.41  1.42290e-14  1.60398e-15  1.60139e-14
      1141.44  1.42678e-14  1.58268e-15  1.60134e-14
      1141.47  1.43590e-14  1.57018e-15  1.60129e-14
      1141.50  1.50591e-14  1.64323e-15  1.60123e-14
      1141.53  1.28906e-14  1.49554e-15  1.60118e-14
      1141.56  1.47441e-14  1.59318e-15  1.60112e-14
      1141.59  1.59916e-14  1.65963e-15  1.60107e-14
      1141.62  1.16775e-14  1.41902e-15  1.60102e-14
      1141.65  1.35925e-14  1.52779e-15  1.60096e-14
      1141.68  1.51232e-14  1.60865e-15  1.60091e-14
      1141.71  1.45256e-14  1.57577e-15  1.60085e-14
      1141.74  1.52659e-14  1.62633e-15  1.60080e-14
      1141.77  1.50717e-14  1.61411e-15  1.60075e-14
      1141.80  1.59862e-14  1.65388e-15  1.60069e-14
      1141.83  1.61271e-14  1.67485e-15  1.60064e-14
      1141.86  1.81436e-14  1.75779e-15  1.60059e-14
      1141.89  1.84267e-14  1.76958e-15  1.60053e-14
      1141.92  1.69356e-14  1.69756e-15  1.60048e-14
      1141.95  1.58379e-14  1.64483e-15  1.60043e-14
      1141.98  1.85940e-14  1.77617e-15  1.60037e-14
      1142.01  1.36526e-14  1.53701e-15  1.60032e-14
      1142.04  1.42816e-14  1.58511e-15  1.60027e-14
      1142.07  1.75537e-14  1.72579e-15  1.60021e-14
      1142.10  1.58003e-14  1.64193e-15  1.60016e-14
      1142.13  1.43676e-14  1.56281e-15  1.60011e-14
      1142.16  1.08710e-14  1.37231e-15  1.60006e-14
      1142.19  1.38643e-14  1.54218e-15  1.60000e-14
      1142.22  1.20219e-14  1.43393e-15  1.59995e-14
      1142.25  1.20106e-14  1.44619e-15  1.59990e-14
      1142.28  7.02685e-15  1.13541e-15  1.59985e-14
      1142.31  1.17279e-14  1.42134e-15  1.59979e-14
      1142.34  1.48790e-14  1.59346e-15  1.59974e-14
      1142.37  1.38394e-14  1.55377e-15  1.59969e-14
      1142.40  1.33528e-14  1.51143e-15  1.59964e-14
      1142.43  1.95765e-14  1.81914e-15  1.59959e-14
      1142.46  1.69031e-14  1.68975e-15  1.59953e-14
      1142.49  1.35216e-14  1.55725e-15  1.59948e-14
      1142.52  1.56587e-14  1.62955e-15  1.59943e-14
      1142.55  1.72738e-14  1.71091e-15  1.59938e-14
      1142.58  1.35479e-14  1.51493e-15  1.59933e-14
      1142.61  1.44938e-14  1.56462e-15  1.59927e-14
      1142.64  1.60687e-14  1.64810e-15  1.59922e-14
      1142.67  1.56353e-14  1.63283e-15  1.59917e-14
      1142.70  1.44450e-14  1.56103e-15  1.59912e-14
      1142.73  1.57029e-14  1.63942e-15  1.59907e-14
      1142.76  1.54105e-14  1.61089e-15  1.59902e-14
      1142.79  1.56221e-14  1.63375e-15  1.59897e-14
      1142.82  1.29219e-14  1.47741e-15  1.59891e-14
      1142.85  1.95194e-14  1.80921e-15  1.59886e-14
      1142.88  1.33291e-14  1.51696e-15  1.59881e-14
      1142.91  1.36242e-14  1.51650e-15  1.59876e-14
      1142.94  1.14000e-14  1.38699e-15  1.59871e-14
      1142.97  1.42727e-14  1.54862e-15  1.59866e-14
      1143.00  1.18768e-14  1.42415e-15  1.59861e-14
      1143.03  9.00973e-15  1.23559e-15  1.59856e-14
      1143.06  8.07945e-15  1.20687e-15  1.59851e-14
      1143.09  7.12380e-15  1.10304e-15  1.59846e-14
      1143.12  6.30699e-15  1.04007e-15  1.59841e-14
      1143.15  4.56790e-15  8.91315e-16  1.59836e-14
      1143.18  8.53732e-15  1.22226e-15  1.59831e-14
      1143.21  8.33008e-15  1.19533e-15  1.59825e-14
      1143.24  1.03166e-14  1.33170e-15  1.59820e-14
      1143.27  1.29781e-14  1.49973e-15  1.59815e-14
      1143.30  1.80777e-14  1.73781e-15  1.59810e-14
      1143.33  1.60703e-14  1.64211e-15  1.59805e-14
      1143.36  1.57034e-14  1.67451e-15  1.59800e-14
      1143.39  1.37535e-14  1.56627e-15  1.59795e-14
      1143.42  1.59759e-14  1.67731e-15  1.59790e-14
      1143.45  1.64383e-14  1.65713e-15  1.59786e-14
      1143.48  1.37283e-14  1.51643e-15  1.59781e-14
      1143.51  1.31137e-14  1.49916e-15  1.59776e-14
      1143.54  1.82470e-14  1.77560e-15  1.59771e-14
      1143.57  1.84157e-14  1.75368e-15  1.59766e-14
      1143.60  1.60710e-14  1.63943e-15  1.59761e-14
      1143.63  1.56515e-14  1.61775e-15  1.59756e-14
      1143.66  1.60094e-14  1.63676e-15  1.59751e-14
      1143.69  1.57621e-14  1.63445e-15  1.59746e-14
      1143.72  1.35351e-14  1.50820e-15  1.59741e-14
      1143.75  1.66700e-14  1.67015e-15  1.59736e-14
      1143.78  1.72971e-14  1.69828e-15  1.59731e-14
      1143.81  1.46953e-14  1.61682e-15  1.59726e-14
      1143.84  1.73279e-14  1.69585e-15  1.59722e-14
      1143.87  1.71004e-14  1.69228e-15  1.59717e-14
      1143.90  1.48371e-14  1.61003e-15  1.59712e-14
      1143.93  1.60566e-14  1.61162e-15  1.59707e-14
      1143.96  1.72266e-14  1.72622e-15  1.59702e-14
      1143.99  1.53888e-14  1.60000e-15  1.59697e-14
      1144.02  1.52225e-14  1.66932e-15  1.59692e-14
      1144.05  1.80097e-14  1.73286e-15  1.59688e-14
      1144.08  1.78485e-14  1.72781e-15  1.59683e-14
      1144.11  1.68821e-14  1.67354e-15  1.59678e-14
      1144.14  1.52567e-14  1.59889e-15  1.59673e-14
      1144.17  1.74582e-14  1.70709e-15  1.59668e-14
      1144.19  1.53408e-14  1.59583e-15  1.59664e-14
      1144.22  1.76193e-14  1.70631e-15  1.59659e-14
      1144.25  1.62780e-14  1.64144e-15  1.59654e-14
      1144.28  1.36549e-14  1.50697e-15  1.59649e-14
      1144.31  1.75948e-14  1.70737e-15  1.59645e-14
      1144.34  1.66208e-14  1.65930e-15  1.59640e-14
      1144.37  1.53519e-14  1.59220e-15  1.59635e-14
      1144.40  1.65203e-14  1.65259e-15  1.59630e-14
      1144.43  1.82120e-14  1.73163e-15  1.59626e-14
      1144.46  1.70307e-14  1.67510e-15  1.59621e-14
      1144.49  1.40927e-14  1.52764e-15  1.59616e-14
      1144.52  1.82657e-14  1.74569e-15  1.59612e-14
      1144.55  1.71550e-14  1.68233e-15  1.59607e-14
      1144.58  1.55428e-14  1.60039e-15  1.59602e-14
      1144.61  1.35485e-14  1.49927e-15  1.59597e-14
      1144.64  1.27117e-14  1.45050e-15  1.59593e-14
      1144.67  9.06512e-15  1.23155e-15  1.59588e-14
      1144.70  3.91586e-15  8.31152e-16  1.59583e-14
      1144.73  2.58814e-15  6.94830e-16  1.59579e-14
      1144.76  3.26256e-15  7.73097e-16  1.59574e-14
      1144.79  2.84936e-15  7.12825e-16  1.59570e-14
      1144.82  5.70847e-16  5.17938e-16  1.59565e-14
      1144.85  2.01910e-15  6.29901e-16  1.59560e-14
      1144.88  3.67269e-15  8.12065e-16  1.59556e-14
      1144.91  4.45375e-15  8.73730e-16  1.59551e-14
      1144.94  5.42234e-15  9.58227e-16  1.59547e-14
      1144.97  8.91787e-15  1.21593e-15  1.59542e-14
      1145.00  1.06460e-14  1.33345e-15  1.59537e-14
      1145.03  1.24888e-14  1.43658e-15  1.59533e-14
      1145.06  1.22081e-14  1.45228e-15  1.59528e-14
      1145.09  1.13615e-14  1.45720e-15  1.59524e-14
      1145.12  1.47784e-14  1.35892e-15  1.59519e-14
      1145.15  1.46305e-14  1.37436e-15  1.59515e-14
      1145.18  1.65107e-14  1.43628e-15  1.59510e-14
      1145.21  1.62856e-14  1.43736e-15  1.59506e-14
      1145.24  1.47138e-14  1.35134e-15  1.59501e-14
      1145.27  1.70623e-14  1.44828e-15  1.59497e-14
      1145.30  1.59641e-14  1.41381e-15  1.59492e-14
      1145.33  1.44859e-14  1.34362e-15  1.59488e-14
      1145.36  1.54186e-14  1.38728e-15  1.59483e-14
      1145.39  1.46527e-14  1.34383e-15  1.59479e-14
      1145.42  1.60125e-14  1.40303e-15  1.59474e-14
      1145.45  1.60697e-14  1.41303e-15  1.59470e-14
      1145.48  1.49045e-14  1.36185e-15  1.59465e-14
      1145.51  1.53573e-14  1.40924e-15  1.59461e-14
      1145.54  1.65190e-14  1.42446e-15  1.59456e-14
      1145.57  1.86776e-14  1.51771e-15  1.59452e-14
      1145.60  1.66570e-14  1.42926e-15  1.59448e-14
      1145.63  1.57977e-14  1.40439e-15  1.59443e-14
      1145.66  1.38327e-14  1.31400e-15  1.59439e-14
      1145.69  1.44189e-14  1.34236e-15  1.59434e-14
      1145.72  1.27492e-14  1.26453e-15  1.59430e-14
      1145.75  1.55365e-14  1.38657e-15  1.59426e-14
      1145.78  1.72999e-14  1.46025e-15  1.59421e-14
      1145.81  1.52787e-14  1.39287e-15  1.59417e-14
      1145.84  1.58658e-14  1.41188e-15  1.59413e-14
      1145.87  1.45430e-14  1.34620e-15  1.59408e-14
      1145.90  1.64504e-14  1.42489e-15  1.59404e-14
      1145.93  1.57563e-14  1.40508e-15  1.59400e-14
      1145.96  1.77632e-14  1.47162e-15  1.59395e-14
      1145.99  1.57135e-14  1.39859e-15  1.59391e-14
      1146.02  1.52159e-14  1.36794e-15  1.59387e-14
      1146.05  1.28206e-14  1.26853e-15  1.59383e-14
      1146.08  1.60226e-14  1.40615e-15  1.59378e-14
      1146.11  1.74240e-14  1.46395e-15  1.59374e-14
      1146.14  1.49755e-14  1.36035e-15  1.59370e-14
      1146.17  1.48956e-14  1.35384e-15  1.59366e-14
      1146.20  1.78213e-14  1.47399e-15  1.59361e-14
      1146.23  1.76569e-14  1.48604e-15  1.59357e-14
      1146.26  1.62081e-14  1.40601e-15  1.59353e-14
      1146.29  1.83920e-14  1.49796e-15  1.59349e-14
      1146.32  1.48349e-14  1.35500e-15  1.59344e-14
      1146.35  1.79037e-14  1.48115e-15  1.59340e-14
      1146.38  1.50711e-14  1.36353e-15  1.59336e-14
      1146.41  1.55853e-14  1.40739e-15  1.59332e-14
      1146.44  1.71315e-14  1.44166e-15  1.59328e-14
      1146.47  1.61858e-14  1.41169e-15  1.59324e-14
      1146.50  1.38184e-14  1.31454e-15  1.59319e-14
      1146.53  1.39045e-14  1.31041e-15  1.59315e-14
      1146.56  1.32153e-14  1.27267e-15  1.59311e-14
      1146.59  1.59186e-14  1.39347e-15  1.59307e-14
      1146.62  1.63418e-14  1.42005e-15  1.59303e-14
      1146.65  1.79770e-14  1.47556e-15  1.59299e-14
      1146.68  1.59934e-14  1.40067e-15  1.59295e-14
      1146.71  1.73964e-14  1.48372e-15  1.59291e-14
      1146.74  1.81612e-14  1.49074e-15  1.59287e-14
      1146.77  1.54570e-14  1.41600e-15  1.59282e-14
      1146.80  1.62383e-14  1.40659e-15  1.59278e-14
      1146.83  1.74663e-14  1.45758e-15  1.59274e-14
      1146.86  1.63185e-14  1.40818e-15  1.59270e-14
      1146.89  1.75167e-14  1.45682e-15  1.59266e-14
      1146.92  1.52999e-14  1.36365e-15  1.59262e-14
      1146.95  1.57132e-14  1.38203e-15  1.59258e-14
      1146.98  1.52089e-14  1.36121e-15  1.59254e-14
      1147.01  1.69562e-14  1.45321e-15  1.59250e-14
      1147.04  1.56049e-14  1.37468e-15  1.59246e-14
      1147.07  1.66545e-14  1.42576e-15  1.59242e-14
      1147.10  1.39845e-14  1.31167e-15  1.59238e-14
      1147.13  1.72977e-14  1.45323e-15  1.59234e-14
      1147.16  1.69823e-14  1.44521e-15  1.59230e-14
      1147.19  1.86110e-14  1.50614e-15  1.59226e-14
      1147.22  1.58218e-14  1.39395e-15  1.59223e-14
      1147.25  1.52259e-14  1.35551e-15  1.59219e-14
      1147.28  1.54848e-14  1.37031e-15  1.59215e-14
      1147.31  1.30566e-14  1.26354e-15  1.59211e-14
      1147.34  1.62611e-14  1.45084e-15  1.59207e-14
      1147.37  1.67398e-14  1.43060e-15  1.59203e-14
      1147.40  1.59622e-14  1.39586e-15  1.59199e-14
      1147.43  1.62351e-14  1.40143e-15  1.59195e-14
      1147.46  1.38237e-14  1.29679e-15  1.59191e-14
      1147.49  1.83533e-14  1.48506e-15  1.59188e-14
      1147.52  1.62261e-14  1.42089e-15  1.59184e-14
      1147.54  1.64414e-14  1.25389e-15  1.59180e-14
      1147.57  1.48671e-14  1.17463e-15  1.59176e-14
      1147.60  1.65743e-14  1.23904e-15  1.59172e-14
      1147.63  1.62690e-14  1.23829e-15  1.59169e-14
      1147.66  1.42729e-14  1.15937e-15  1.59165e-14
      1147.69  1.55043e-14  1.20085e-15  1.59161e-14
      1147.72  1.51169e-14  1.22159e-15  1.59157e-14
      1147.75  1.40121e-14  1.14092e-15  1.59153e-14
      1147.78  1.44422e-14  1.16274e-15  1.59150e-14
      1147.81  1.49534e-14  1.18501e-15  1.59146e-14
      1147.84  1.56815e-14  1.21428e-15  1.59142e-14
      1147.87  1.62086e-14  1.23211e-15  1.59139e-14
      1147.90  1.66397e-14  1.23939e-15  1.59135e-14
      1147.93  1.51568e-14  1.19339e-15  1.59131e-14
      1147.96  1.71722e-14  1.28115e-15  1.59127e-14
      1147.99  1.88096e-14  1.31401e-15  1.59124e-14
      1148.02  1.59483e-14  1.21704e-15  1.59120e-14
      1148.05  1.62520e-14  1.24780e-15  1.59116e-14
      1148.08  1.68652e-14  1.25174e-15  1.59113e-14
      1148.11  1.86575e-14  1.31658e-15  1.59109e-14
      1148.14  1.52204e-14  1.18516e-15  1.59106e-14
      1148.17  1.54497e-14  1.21243e-15  1.59102e-14
      1148.20  1.55404e-14  1.19862e-15  1.59098e-14
      1148.23  1.55369e-14  1.20779e-15  1.59095e-14
      1148.26  1.41032e-14  1.14405e-15  1.59091e-14
      1148.29  1.55877e-14  1.20784e-15  1.59088e-14
      1148.32  1.72511e-14  1.26658e-15  1.59084e-14
      1148.35  1.56729e-14  1.22053e-15  1.59080e-14
      1148.38  1.55413e-14  1.19250e-15  1.59077e-14
      1148.41  1.52327e-14  1.18260e-15  1.59073e-14
      1148.44  1.54552e-14  1.19104e-15  1.59070e-14
      1148.47  1.48010e-14  1.16778e-15  1.59066e-14
      1148.50  1.77573e-14  1.27410e-15  1.59063e-14
      1148.53  1.49001e-14  1.18654e-15  1.59059e-14
      1148.56  1.63670e-14  1.23917e-15  1.59056e-14
      1148.59  1.43640e-14  1.20270e-15  1.59052e-14
      1148.62  1.59554e-14  1.20688e-15  1.59049e-14
      1148.65  1.54963e-14  1.19950e-15  1.59045e-14
      1148.68  1.62179e-14  1.21792e-15  1.59042e-14
      1148.71  1.52901e-14  1.19632e-15  1.59039e-14
      1148.74  1.51129e-14  1.18570e-15  1.59035e-14
      1148.77  1.69700e-14  1.26275e-15  1.59032e-14
      1148.80  1.49630e-14  1.17647e-15  1.59028e-14
      1148.83  1.62335e-14  1.21849e-15  1.59025e-14
      1148.86  1.56221e-14  1.19723e-15  1.59022e-14
      1148.89  1.62800e-14  1.22236e-15  1.59018e-14
      1148.92  1.54842e-14  1.19391e-15  1.59015e-14
      1148.95  1.70909e-14  1.26153e-15  1.59011e-14
      1148.98  1.61066e-14  1.24256e-15  1.59008e-14
      1149.01  1.48537e-14  1.16521e-15  1.59005e-14
      1149.04  1.66537e-14  1.23167e-15  1.59001e-14
      1149.07  1.78031e-14  1.28383e-15  1.58998e-14
      1149.10  1.75577e-14  1.26398e-15  1.58995e-14
      1149.13  1.45106e-14  1.15852e-15  1.58992e-14
      1149.16  1.52976e-14  1.19019e-15  1.58988e-14
      1149.19  1.69272e-14  1.25036e-15  1.58985e-14
      1149.22  1.61157e-14  1.23252e-15  1.58982e-14
      1149.25  1.55324e-14  1.20220e-15  1.58978e-14
      1149.28  1.43155e-14  1.15618e-15  1.58975e-14
      1149.31  1.57413e-14  1.22669e-15  1.58972e-14
      1149.34  1.72179e-14  1.26840e-15  1.58969e-14
